measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,59,Latvia,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,7.901415068876477,20.669714699818105,1.9786639097092873
1,Deaths,164,Nepal,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,9796.16610197947,14095.762141894751,6033.356951539218
1,Deaths,164,Nepal,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.10498306002993461,0.15962285631311238,0.06159553545828821
1,Deaths,164,Nepal,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.12683005883618795,0.17812050901035337,0.07980204998545704
1,Deaths,164,Nepal,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,119.49522403643951,190.3188827134753,68.78615522943034
1,Deaths,164,Nepal,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,100.56508791619225,144.7037079903068,61.93699309964828
1,Deaths,171,Democratic Republic of the Congo,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,20148.574168924926,28704.184421640137,12736.503498719838
1,Deaths,171,Democratic Republic of the Congo,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,22098.014807488657,29872.564013957774,15447.67648737501
1,Deaths,171,Democratic Republic of the Congo,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.10578308634554072,0.14295635813519847,0.07080370658554345
1,Deaths,171,Democratic Republic of the Congo,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.12941348571716865,0.16320583823035162,0.09802621024388974
1,Deaths,171,Democratic Republic of the Congo,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,100.33142912523606,142.93477150056614,63.4224331395116
1,Deaths,171,Democratic Republic of the Congo,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,108.8178088624963,147.10221662092255,76.06938098363472
1,Deaths,18,Thailand,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,13.100024256005955,26.81235638365279,5.360991227461751
1,Deaths,95,United Kingdom,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,5.031238431901447,15.99805144406331,0.9937023848758093
1,Deaths,95,United Kingdom,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,6.73189334429771,19.675024433944607,1.4458456064722407
1,Deaths,95,United Kingdom,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,1.634030077552589e-05,5.207403076530986e-05,3.251042933284501e-06
1,Deaths,95,United Kingdom,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,2.177509793164684e-05,6.372586274786106e-05,4.66750988143269e-06
1,Deaths,95,United Kingdom,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.007485642447736307,0.023802428485880874,0.0014784631762784397
1,Deaths,95,United Kingdom,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.009313741132675156,0.02722088348473906,0.002000363197658917
1,Deaths,50,Montenegro,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,75.95684907845919,171.22446664252675,22.262392219841544
1,Deaths,50,Montenegro,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,91.68324553804175,190.72072276199896,30.586382723601275
1,Deaths,50,Montenegro,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.020893544926182003,0.04638925392542543,0.006384582816657466
1,Deaths,50,Montenegro,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.029384518254432543,0.05957890219693193,0.009856344707357795
1,Deaths,50,Montenegro,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,33.2162127143691,74.87709633699737,9.735426949334586
1,Deaths,50,Montenegro,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,37.88459688437913,78.80804891813908,12.638653582067779
1,Deaths,19,Timor-Leste,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,467.27744010467546,655.0380417295077,289.3851992816264
1,Deaths,19,Timor-Leste,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,411.6172297635694,519.9497692605723,299.34657984059226
1,Deaths,19,Timor-Leste,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.13428324282970863,0.1827874495549678,0.0881125535328048
1,Deaths,19,Timor-Leste,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.14908294030191058,0.18204377036736188,0.11481526645904933
1,Deaths,19,Timor-Leste,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,140.1088322613748,196.40711756368995,86.7694839622287
1,Deaths,19,Timor-Leste,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,122.40296593455176,154.61790540458236,89.01694721549649
1,Deaths,201,Burkina Faso,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,5992.455000413454,7829.420443315119,4186.597942888112
1,Deaths,201,Burkina Faso,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,5108.159902121152,6713.927673637087,3680.483660307828
1,Deaths,201,Burkina Faso,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.11997567034066649,0.15363915444822182,0.08485265008348991
1,Deaths,201,Burkina Faso,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.12109540316351194,0.1545895568377244,0.08797894518536932
1,Deaths,201,Burkina Faso,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,130.85908614707728,170.9734665012541,91.42402918900065
1,Deaths,201,Burkina Faso,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,95.62305210825608,125.68248999422832,68.89742834539257
1,Deaths,156,United Arab Emirates,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,0.10550235533527966,0.30411176377707233,0.01884670834988562
1,Deaths,156,United Arab Emirates,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,0.029603082215442823,0.09207771611023195,0.005953559447698326
1,Deaths,156,United Arab Emirates,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,4.455814311218325e-06,1.3454001565850094e-05,8.426778901134568e-07
1,Deaths,156,United Arab Emirates,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,6.182799795176135e-06,1.872063831034725e-05,1.3065960889861483e-06
1,Deaths,156,United Arab Emirates,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.001778726487702541,0.0051271997457608375,0.00031774778147285686
1,Deaths,156,United Arab Emirates,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.0016494469721321323,0.005130455975277992,0.0003317249377259743
1,Deaths,84,Ireland,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,0.8647164197931908,2.8560321188934066,0.15263693783677407
1,Deaths,84,Ireland,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,1.0669251844447991,3.4859929578205677,0.1934016823540341
1,Deaths,84,Ireland,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,5.234982121480113e-05,0.00017022509203571136,9.251789900580664e-06
1,Deaths,84,Ireland,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,6.878651652947338e-05,0.00022610812451034684,1.2528460754398008e-05
1,Deaths,84,Ireland,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.04957260604659915,0.16373108205832157,0.008750395637625712
1,Deaths,84,Ireland,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.05840347837885598,0.1908232341959979,0.010586806964985113
1,Deaths,62,Russian Federation,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,982.3398742984523,2642.424798484128,227.84095090657132
1,Deaths,62,Russian Federation,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,1453.5628421148936,3919.2978361035107,373.8781375213955
1,Deaths,62,Russian Federation,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.0011282489125075757,0.002992872138832173,0.0002666239638487282
1,Deaths,62,Russian Federation,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.0016159920756313004,0.004361274510652578,0.0004305185278214455
1,Deaths,62,Russian Federation,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.7740720584033037,2.082199100794221,0.17953594114538912
1,Deaths,62,Russian Federation,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.859754826378029,2.3181902653071615,0.22114182056522344
1,Deaths,120,Andean Latin America,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,2013.525869385576,3553.2798455483953,907.4506329417108
1,Deaths,120,Andean Latin America,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,2686.956529533385,4403.662657867951,1418.793612958732
1,Deaths,120,Andean Latin America,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.013160699754001845,0.022703974081703604,0.00641919816825299
1,Deaths,120,Andean Latin America,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.019852554720192834,0.032278478646787644,0.010949020919463745
1,Deaths,120,Andean Latin America,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,4.460664116198324,7.87175776722703,2.010320571058638
1,Deaths,120,Andean Latin America,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,5.675282190690883,9.30124026247219,2.996719163628963
1,Deaths,175,Burundi,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,3643.1362965013377,4857.1133904544,2493.0546032695697
1,Deaths,175,Burundi,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,2700.611272980053,3638.9642390269087,1927.6816764062894
1,Deaths,175,Burundi,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.12854508295122294,0.16461194517595523,0.0926142493314973
1,Deaths,175,Burundi,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.1342525283469579,0.17033999870444344,0.1018442049386151
1,Deaths,175,Burundi,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,137.56966663128722,183.41105452378116,94.14105395803017
1,Deaths,175,Burundi,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,102.84392728773302,138.57802392573697,73.40943739135773
1,Deaths,78,Denmark,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,0.8540403810959343,2.819025153938507,0.1541186463094625
1,Deaths,78,Denmark,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,1.164279653038472,3.8676333436673365,0.233695466369085
1,Deaths,78,Denmark,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,3.0565134781891603e-05,0.00010047433556958224,5.500875954358953e-06
1,Deaths,78,Denmark,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,4.2938025925009116e-05,0.0001442850567418232,8.674407865055796e-06
1,Deaths,78,Denmark,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.0384650037476568,0.12696567458770214,0.006941327879918316
1,Deaths,78,Denmark,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.05108338372414696,0.1696944524309534,0.010253511819063772
1,Deaths,166,Sub-Saharan Africa,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,192713.96871606016,252408.38060022253,136706.64271308755
1,Deaths,118,Suriname,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,20.67103918605238,43.185974313391434,7.35033801707438
1,Deaths,118,Suriname,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,23.749098673997903,45.50398772832853,9.979878048074083
1,Deaths,118,Suriname,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.009312943759406885,0.019777157000291826,0.0034672300532902463
1,Deaths,9,Southeast Asia,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,112303.02685694031,174244.3538580879,63900.28142467993
1,Deaths,9,Southeast Asia,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,111783.35869114239,155877.39659955056,71360.48906422021
1,Deaths,9,Southeast Asia,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.05034661527704954,0.07713531202647772,0.029399881506464186
1,Deaths,9,Southeast Asia,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.06155928829649971,0.08355034824240189,0.039992520782247624
1,Deaths,9,Southeast Asia,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,22.27407489008884,34.55945841917732,12.673920675033967
1,Deaths,9,Southeast Asia,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,20.935438518415975,29.193626771739005,13.364808044244784
1,Deaths,193,Botswana,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,244.59077111043447,446.6063477750627,107.49746559115525
1,Deaths,193,Botswana,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,282.9935648512222,483.4912025765348,141.20060251427174
1,Deaths,193,Botswana,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.02412825485068244,0.04380898794963528,0.011191961663357874
1,Deaths,193,Botswana,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.03368067968131992,0.05410207761139684,0.01793735413461383
1,Deaths,193,Botswana,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,35.627081802673665,65.05266250864149,15.658076479373745
1,Deaths,193,Botswana,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,38.58059987759498,65.91450459571095,19.24992164024088
1,Deaths,192,Southern Sub-Saharan Africa,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,6115.898146491335,9135.783002088265,3671.4355164097396
1,Deaths,192,Southern Sub-Saharan Africa,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,7597.618694943621,10466.058723221608,5031.285262512259
1,Deaths,192,Southern Sub-Saharan Africa,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.018172156218812668,0.02661286755748115,0.010890947984543375
1,Deaths,192,Southern Sub-Saharan Africa,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.025197880054717743,0.03437641396852108,0.017064133529909983
1,Deaths,192,Southern Sub-Saharan Africa,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,12.283880696713611,18.349368446088015,7.374137827185321
1,Deaths,192,Southern Sub-Saharan Africa,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,13.306485425793694,18.330277348445247,8.811803633049625
1,Deaths,86,Italy,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,52.0254546893139,140.0431824966456,13.327501237228763
1,Deaths,86,Italy,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,68.40456558385723,183.79133179282283,18.02224030645639
1,Deaths,86,Italy,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.00016920672162640233,0.0004541144438269813,4.33308063404031e-05
1,Deaths,86,Italy,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.00020577873040844452,0.000557465999408332,5.424467065336912e-05
1,Deaths,86,Italy,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.07882683248468952,0.21218767915070888,0.020193282571777525
1,Deaths,86,Italy,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.0910691421441472,0.2446871605285452,0.023993573385282563
1,Deaths,166,Sub-Saharan Africa,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,179767.47657223616,224436.19669557936,135152.49035930293
1,Deaths,166,Sub-Saharan Africa,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.07867184885330923,0.10283650042259844,0.05702473902396195
1,Deaths,166,Sub-Saharan Africa,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.08494772447937202,0.10400117146208895,0.06581724482086386
1,Deaths,166,Sub-Saharan Africa,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,38.28404047214472,50.14277233138694,27.157775211147488
1,Deaths,166,Sub-Saharan Africa,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,32.800058556007,40.95023490383374,24.659686403252046
1,Deaths,38,Mongolia,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,504.01906291198145,919.4933740793606,217.44089889039427
1,Deaths,38,Mongolia,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,449.21659459924643,741.1724170967213,224.50925752203338
1,Deaths,38,Mongolia,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.03596926283991178,0.06426230588353035,0.016293127709936187
1,Deaths,38,Mongolia,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.04971348135834067,0.07791511900397073,0.026196919164289227
1,Deaths,38,Mongolia,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,48.288510058265004,88.09382086901947,20.832341087425494
1,Deaths,38,Mongolia,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,40.37350634318593,66.6131430646378,20.177851935225465
1,Deaths,154,Tunisia,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,10.205181441931204,24.493199660915298,3.2581136511293765
1,Deaths,154,Tunisia,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,10.529852812195887,24.429029949460617,3.588693788071854
1,Deaths,154,Tunisia,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.0002782045191179916,0.0006423636911146179,9.785805996044206e-05
1,Deaths,154,Tunisia,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.0003720977462509595,0.0008487540959748088,0.00013501120685497926
1,Deaths,154,Tunisia,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.2568195855325705,0.6163862368420947,0.08199240770605169
1,Deaths,154,Tunisia,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,0.25397094570902945,0.5892070810175812,0.08655619138010147
1,Deaths,122,Ecuador,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,198.01592027895825,427.00707664260955,69.94602520223509
1,Deaths,122,Ecuador,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,251.3804435765584,529.5016156463919,101.17243627899686
1,Deaths,122,Ecuador,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.004254202806780408,0.009180041245159604,0.0015601718277402925
1,Deaths,122,Ecuador,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.006622468617299971,0.0135538384024668,0.0027304306619897792
1,Deaths,122,Ecuador,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,3.6990676137846217,7.976773008151761,1.3066377500054212
1,Deaths,122,Ecuador,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,4.530972978970138,9.543930620379234,1.8235689637372396
1,Deaths,97,Argentina,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,312.39191252102364,763.7780479967294,99.64001664147426
1,Deaths,97,Argentina,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,381.26831340329716,868.0432527119193,124.9708900266117
1,Deaths,97,Argentina,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.0017936993206568374,0.004372501703397282,0.0005702941700672701
1,Deaths,97,Argentina,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.002333163128138689,0.005322911109124991,0.000761059013487676
1,Deaths,97,Argentina,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,2.1102456196301063,5.159414234343422,0.6730805127466027
1,Deaths,97,Argentina,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,2.3594308256789502,5.371776086476667,0.7733665764388475
1,Deaths,181,Madagascar,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,7835.135097207426,10710.117522922503,5429.481797832528
1,Deaths,181,Madagascar,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,7400.344059348684,9811.380042855273,5353.877506390919
1,Deaths,181,Madagascar,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.14194208350098744,0.17655902173327995,0.10669243111849833
1,Deaths,181,Madagascar,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.14445493048731703,0.17130402210103407,0.11736144150158552
1,Deaths,181,Madagascar,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,123.84260691001084,169.28474849451524,85.81870914436261
1,Deaths,181,Madagascar,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,113.99339675143545,151.13250531796896,82.47004164267452
1,Deaths,52,Romania,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,1041.482196408512,2654.495964087793,297.2162746230405
1,Deaths,52,Romania,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,1380.362532666589,3373.2089073121247,450.74646909650505
1,Deaths,52,Romania,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.007759166983036741,0.018632707225820857,0.002228138819704759
1,Deaths,52,Romania,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.010891487215695123,0.025665500094367806,0.0036466865565897765
1,Deaths,52,Romania,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,14.316056370558151,36.48829906871876,4.085489849393221
1,Deaths,52,Romania,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,17.46278894443113,42.6740322341788,5.702335633577377
1,Deaths,194,Lesotho,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,614.9841178919246,906.0946937309412,366.5997251186502
1,Deaths,194,Lesotho,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,695.8221005337803,1027.2709881230535,414.3522489996285
1,Deaths,194,Lesotho,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.04018986611866658,0.059315045467888426,0.02508041703872274
1,Deaths,194,Lesotho,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.05382670545090605,0.07355688288049672,0.03626975223398429
1,Deaths,194,Lesotho,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,104.14056977661812,153.43683671078685,62.07949627166973
1,Deaths,194,Lesotho,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,112.15176296696205,165.5742930189101,66.78479338179338
1,Deaths,21,Oceania,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,6613.836675318031,8712.837168641685,4650.372374547737
1,Deaths,21,Oceania,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,4492.403946637392,5966.253473115543,3321.2338460632286
1,Deaths,21,Oceania,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.15603259845401132,0.19109359815314744,0.11878995352952154
1,Deaths,21,Oceania,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.1446135946322217,0.1746406630806934,0.11353789800474104
1,Deaths,60,Lithuania,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,23.317959503255015,70.14093770587488,4.649549617043165
1,Deaths,60,Lithuania,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,37.88448111332024,105.29845657312244,7.690943364676418
1,Deaths,60,Lithuania,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.0013034710244927675,0.0037076422322049065,0.000268594663697008
1,Deaths,60,Lithuania,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.0018540984215118712,0.005025118470614355,0.00037522661356853635
1,Deaths,60,Lithuania,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,2.322517652175841,6.986184444626046,0.4631048895484506
1,Deaths,60,Lithuania,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,3.064592814805163,8.51791773150627,0.6221441889083632
1,Deaths,44,Bosnia and Herzegovina,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,487.8039194692632,1035.3770132794075,169.24065211320138
1,Deaths,44,Bosnia and Herzegovina,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,657.1439938927745,1289.7119120851748,268.0783820377575
1,Deaths,44,Bosnia and Herzegovina,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.025907353300259537,0.05409165064156081,0.009742029998821275
1,Deaths,44,Bosnia and Herzegovina,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,2,Percent,2019,0.035773051756224056,0.0665543644246434,0.015368807622923695
1,Deaths,44,Bosnia and Herzegovina,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,38.44022138926834,81.59040963656633,13.336604884958332
1,Deaths,44,Bosnia and Herzegovina,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,3,Rate,2019,48.06569598816656,94.33381611141675,19.608143925498478
1,Deaths,169,Central African Republic,1,Male,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,2158.9228510292596,2887.6960576496,1481.6752023780894
1,Deaths,169,Central African Republic,2,Female,37,20+ years,294,All causes,87,Household air pollution from solid fuels,1,Number,2019,1779.1386288202943,2515.356651396037,1191.1128454542702
